tipo_aviso,tipo_orden,area,planta,fecha,costo_total,trabajo_real
breakdown,CO2,AR-18,PL-5,2017-01-16,177235.93,17.0
breakdown,CO2,AR-18,PL-5,2017-01-23,1781610.05,11.0
breakdown,CO2,AR-18,PL-5,2017-02-20,4736160.07,9.25
breakdown,CO2,AR-18,PL-5,2017-06-19,2893991.68,4.5
breakdown,CO2,AR-18,PL-5,2017-07-03,2167210.09,114.5
breakdown,CO2,AR-18,PL-5,2017-07-10,399000.0,32.6
breakdown,CO2,AR-18,PL-5,2017-07-31,440000.0,15.0
breakdown,CO2,AR-18,PL-5,2017-08-07,481000.0,12.0
breakdown,CO2,AR-18,PL-5,2017-08-21,1867208.3199999998,19.3
breakdown,CO2,AR-18,PL-5,2017-09-11,1855284.87,58.099999999999994
breakdown,CO2,AR-18,PL-5,2017-09-25,4405890.65,29.0
breakdown,CO2,AR-18,PL-5,2017-11-20,642300.0,13.1
breakdown,CO2,AR-18,PL-5,2017-12-25,1028517.0,22.0
breakdown,CO2,AR-18,PL-5,2018-01-29,191384.0,60.1
breakdown,CO2,AR-18,PL-5,2018-02-19,123104.45,62.5
breakdown,CO2,AR-18,PL-5,2018-03-12,1439000.0,77.9
breakdown,CO2,AR-18,PL-5,2018-03-19,902589.08,71.4
breakdown,CO2,AR-18,PL-5,2018-04-02,268805.52,52.0
breakdown,CO2,AR-18,PL-5,2018-04-09,459754.0,110.5
breakdown,CO2,AR-18,PL-5,2018-04-30,2115216.6,34.3
breakdown,CO2,AR-18,PL-5,2018-05-14,947025.47,95.60000000000001
breakdown,CO2,AR-18,PL-5,2018-05-28,476910.0,24.0
breakdown,CO2,AR-18,PL-5,2018-06-04,1020193.18,27.5
breakdown,CO2,AR-18,PL-5,2018-08-06,182705.0,115.5
breakdown,CO2,AR-18,PL-5,2018-08-27,159531.02,110.5
breakdown,CO2,AR-18,PL-5,2018-09-03,89602.0,35.2
breakdown,CO2,AR-18,PL-5,2018-09-10,532699.98,34.120000000000005
breakdown,CO2,AR-18,PL-5,2018-09-24,1547357.49,7.5
breakdown,CO2,AR-18,PL-5,2018-10-01,402000.0,27.0
breakdown,CO2,AR-18,PL-5,2018-10-22,107068.0,3.0
breakdown,CO2,AR-18,PL-5,2018-10-29,2532154.11,43.05
breakdown,CO2,AR-18,PL-5,2018-12-10,103042.0,20.6
breakdown,CO2,AR-18,PL-5,2018-12-31,30382.0,51.75
breakdown,CO2,AR-18,PL-6,2017-01-09,1299175.3599999999,27.1
breakdown,CO2,AR-18,PL-6,2017-01-16,1216262.9,15.3
breakdown,CO2,AR-18,PL-6,2017-02-06,798600.0,14.099999999999998
breakdown,CO2,AR-18,PL-6,2017-02-13,5191508.36,9.5
breakdown,CO2,AR-18,PL-6,2017-02-20,8240808.16,10.0
breakdown,CO2,AR-18,PL-6,2017-02-27,4812891.28,7.7
breakdown,CO2,AR-18,PL-6,2017-03-13,2206830.5,0.3
breakdown,CO2,AR-18,PL-6,2017-03-27,1000000.0,7.3
breakdown,CO2,AR-18,PL-6,2017-04-10,650062.09,27.0
breakdown,CO2,AR-18,PL-6,2017-04-24,102913.0,4.5
breakdown,CO2,AR-18,PL-6,2017-05-29,1003812.0,18.75
breakdown,CO2,AR-18,PL-6,2017-06-12,2498345.77,46.8
breakdown,CO2,AR-18,PL-6,2017-07-17,3400000.0,14.0
breakdown,CO2,AR-18,PL-6,2017-07-24,372521.24,0.5
breakdown,CO2,AR-18,PL-6,2017-07-31,11519389.65,8.0
breakdown,CO2,AR-18,PL-6,2017-09-25,1325221.0,28.5
breakdown,CO2,AR-18,PL-6,2017-10-02,239256.08,5.6000000000000005
breakdown,CO2,AR-18,PL-6,2017-12-04,2856120.0,2.0
breakdown,CO2,AR-18,PL-6,2017-12-11,1427933.22,30.5
breakdown,CO2,AR-18,PL-6,2018-01-29,2051599.4,8.3
breakdown,CO2,AR-18,PL-6,2018-02-19,70397.29,5.0
breakdown,CO2,AR-18,PL-6,2018-03-12,21794656.2,1.4
breakdown,CO2,AR-18,PL-6,2018-03-19,411546.29,16.2
breakdown,CO2,AR-18,PL-6,2018-04-02,1616441.2,35.5
breakdown,CO2,AR-18,PL-6,2018-04-09,1061228.98,17.3
breakdown,CO2,AR-18,PL-6,2018-04-16,1278829.5,34.2
breakdown,CO2,AR-18,PL-6,2018-04-30,46387.21,19.299999999999997
breakdown,CO2,AR-18,PL-6,2018-05-07,6000.0,0.7
breakdown,CO2,AR-18,PL-6,2018-05-14,12768221.0,15.7
breakdown,CO2,AR-18,PL-6,2018-05-21,282400.0,3.5
breakdown,CO2,AR-18,PL-6,2018-06-04,1654844.46,5.5
breakdown,CO2,AR-18,PL-6,2018-06-18,883000.0,20.699999999999996
breakdown,CO2,AR-18,PL-6,2018-06-25,2278113.62,9.3
breakdown,CO2,AR-18,PL-6,2018-07-02,3868768.0,15.0
breakdown,CO2,AR-18,PL-6,2018-08-27,1223000.0,4.0
breakdown,CO2,AR-18,PL-6,2018-09-24,1030500.0,6.0
breakdown,CO2,AR-18,PL-6,2018-11-05,1308000.0,28.4
breakdown,CO2,AR-18,PL-6,2018-11-12,858482.94,29.4
breakdown,CO2,AR-18,PL-6,2018-11-19,27031528.76,12.58
breakdown,CO2,AR-18,PL-6,2018-11-26,1299983.03,65.0
breakdown,CO2,AR-18,PL-6,2018-12-03,173882.0,3.0
breakdown,CO2,AR-18,PL-6,2018-12-31,25591.61,5.5
breakdown,CO2,AR-19,PL-5,2017-01-09,187964.14,172.0
breakdown,CO2,AR-19,PL-5,2017-04-17,663853.38,104.0
breakdown,CO2,AR-19,PL-5,2017-05-01,66560.0,9.25
breakdown,CO2,AR-19,PL-5,2017-05-15,18579.0,34.5
breakdown,CO2,AR-19,PL-5,2017-07-03,281834.8,124.0
breakdown,CO2,AR-19,PL-5,2017-07-10,680735.32,27.0
breakdown,CO2,AR-19,PL-5,2017-08-21,47532.01,17.0
breakdown,CO2,AR-19,PL-5,2017-09-11,182684.0,21.5
breakdown,CO2,AR-19,PL-5,2017-09-25,51007.8,35.0
breakdown,CO2,AR-19,PL-5,2017-10-16,1270722.02,7.3
breakdown,CO2,AR-19,PL-5,2017-10-23,481533.43,23.5
breakdown,CO2,AR-19,PL-5,2017-11-06,407467.67,18.8
breakdown,CO2,AR-19,PL-5,2017-11-27,4043172.0,18.95
breakdown,CO2,AR-19,PL-5,2018-01-01,996636.98,11.799999999999999
breakdown,CO2,AR-19,PL-5,2018-01-29,122763.66,51.9
breakdown,CO2,AR-19,PL-5,2018-02-05,2825992.36,42.6
breakdown,CO2,AR-19,PL-5,2018-02-12,1651234.27,80.5
breakdown,CO2,AR-19,PL-5,2018-03-05,245100.0,34.0
breakdown,CO2,AR-19,PL-5,2018-03-12,918840.78,97.60000000000002
breakdown,CO2,AR-19,PL-5,2018-03-19,12000.0,130.8
breakdown,CO2,AR-19,PL-5,2018-03-26,1600742.01,52.949999999999996
breakdown,CO2,AR-19,PL-5,2018-04-02,303732.0,53.3
breakdown,CO2,AR-19,PL-5,2018-04-09,1111040.52,52.0
breakdown,CO2,AR-19,PL-5,2018-04-16,3592000.0,37.5
breakdown,CO2,AR-19,PL-5,2018-04-23,1204015.0,6.0
breakdown,CO2,AR-19,PL-5,2018-04-30,989520.98,20.8
breakdown,CO2,AR-19,PL-5,2018-05-07,378644.83999999997,82.5
breakdown,CO2,AR-19,PL-5,2018-05-14,1258453.44,137.4
breakdown,CO2,AR-19,PL-5,2018-06-11,5355000.0,10.0
breakdown,CO2,AR-19,PL-5,2018-07-09,13895282.28,31.4
breakdown,CO2,AR-19,PL-5,2018-07-30,951351.6799999999,4.0
breakdown,CO2,AR-19,PL-5,2018-08-06,1258157.25,182.0
breakdown,CO2,AR-19,PL-5,2018-09-03,2399000.0,30.299999999999997
breakdown,CO2,AR-19,PL-5,2018-09-10,384831.02,63.6
breakdown,CO2,AR-19,PL-5,2018-11-05,83995.8,79.5
breakdown,CO2,AR-19,PL-5,2018-12-10,103042.0,3.0
breakdown,CO2,AR-19,PL-5,2018-12-17,873893.88,139.25
breakdown,CO2,AR-2,PL-1,2017-01-30,1479477.03,23.5
breakdown,CO2,AR-2,PL-1,2017-10-16,1556375.0,13.0
breakdown,CO2,AR-2,PL-4,2017-04-10,683489.31,1.5
breakdown,CO2,AR-2,PL-4,2018-06-11,1323048.3,67.5
breakdown,CO2,AR-2,PL-4,2018-09-10,32677.93,15.0
breakdown,CO2,AR-2,PL-6,2017-09-18,3637500.0,20.0
breakdown,CO2,AR-2,PL-6,2018-01-22,390000.0,20.3
breakdown,CO2,AR-2,PL-6,2018-05-28,436000.0,0.3
breakdown,CO2,AR-2,PL-6,2018-07-09,3512646.0,6.5
breakdown,CO2,AR-20,PL-1,2017-01-02,279944.69,75.0
breakdown,CO2,AR-20,PL-1,2017-01-16,693154.65,20.0
breakdown,CO2,AR-20,PL-1,2017-02-06,22808.0,55.54
breakdown,CO2,AR-20,PL-1,2017-02-20,36503703.29,107.0
breakdown,CO2,AR-20,PL-1,2017-02-27,473658.0,7.5
breakdown,CO2,AR-20,PL-1,2017-03-13,42000.0,48.5
breakdown,CO2,AR-20,PL-1,2017-03-27,430325.88,60.5
breakdown,CO2,AR-20,PL-1,2017-04-03,1567756.01,20.5
breakdown,CO2,AR-20,PL-1,2017-04-10,384891.97,25.0
breakdown,CO2,AR-20,PL-1,2017-05-08,1929728.98,104.0
breakdown,CO2,AR-20,PL-1,2017-05-15,888764.0,83.5
breakdown,CO2,AR-20,PL-1,2017-05-22,302511.23,26.2
breakdown,CO2,AR-20,PL-1,2017-05-29,146843.15,33.7
breakdown,CO2,AR-20,PL-1,2017-06-05,827701.54,23.0
breakdown,CO2,AR-20,PL-1,2017-06-26,124500.0,8.0
breakdown,CO2,AR-20,PL-1,2017-07-03,53091715.26,59.5
breakdown,CO2,AR-20,PL-1,2017-07-24,380211.06,40.0
breakdown,CO2,AR-20,PL-1,2017-07-31,8074264.08,64.0
breakdown,CO2,AR-20,PL-1,2017-08-07,212630.7,11.0
breakdown,CO2,AR-20,PL-1,2017-09-25,127550.93,28.5
breakdown,CO2,AR-20,PL-1,2017-10-02,684484.0,7.7
breakdown,CO2,AR-20,PL-1,2017-10-23,733347.03,5.2
breakdown,CO2,AR-20,PL-1,2017-11-20,2514869.75,16.0
breakdown,CO2,AR-20,PL-1,2017-12-25,2011201.0,2.0
breakdown,CO2,AR-20,PL-1,2018-02-12,1204406.21,53.900000000000006
breakdown,CO2,AR-20,PL-1,2018-03-12,1494729.8900000001,20.299999999999997
breakdown,CO2,AR-20,PL-1,2018-05-07,13942402.219999999,48.10000000000001
breakdown,CO2,AR-20,PL-1,2018-05-14,21272690.749999996,52.90000000000002
breakdown,CO2,AR-20,PL-1,2018-06-04,74246.01,52.300000000000004
breakdown,CO2,AR-20,PL-1,2018-06-25,971566.3,36.7
breakdown,CO2,AR-20,PL-1,2018-07-02,1075005.81,23.999999999999996
breakdown,CO2,AR-20,PL-1,2018-07-16,15251790.79,28.0
breakdown,CO2,AR-20,PL-1,2018-08-06,734798.18,12.5
breakdown,CO2,AR-20,PL-1,2018-08-13,300000.0,24.799999999999997
breakdown,CO2,AR-20,PL-1,2018-09-03,7126553.0,20.1
breakdown,CO2,AR-20,PL-1,2018-10-01,2626298.4899999998,97.3
breakdown,CO2,AR-20,PL-1,2018-10-15,86052.75,24.5
breakdown,CO2,AR-20,PL-1,2018-11-05,209512.43,83.8
breakdown,CO2,AR-20,PL-1,2018-11-12,659792.51,38.2
breakdown,CO2,AR-20,PL-1,2018-11-19,2277734.47,43.0
breakdown,CO2,AR-20,PL-1,2018-12-03,203250.0,58.800000000000004
breakdown,CO2,AR-20,PL-1,2018-12-10,249048.37,8.0
breakdown,CO2,AR-20,PL-1,2018-12-17,737319.34,29.099999999999998
breakdown,CO2,AR-20,PL-1,2018-12-24,34276.87,7.7
breakdown,CO2,AR-20,PL-1,2018-12-31,266738.46,17.5
breakdown,CO2,AR-20,PL-4,2017-01-16,186220.0,2.0
breakdown,CO2,AR-20,PL-4,2017-01-30,4692704.88,4.3
breakdown,CO2,AR-20,PL-4,2017-02-06,713646.0,1.0
breakdown,CO2,AR-20,PL-4,2017-03-27,41500.0,3.0
breakdown,CO2,AR-20,PL-4,2017-04-24,516711.03,0.2
breakdown,CO2,AR-20,PL-4,2017-05-01,280357.98,1.0
breakdown,CO2,AR-20,PL-4,2017-07-24,1419495.48,1.0
breakdown,CO2,AR-20,PL-4,2017-08-28,129539.65,1.0
breakdown,CO2,AR-20,PL-4,2017-10-30,9438177.83,5.5
breakdown,CO2,AR-20,PL-4,2018-02-26,134520.0,1.0
breakdown,CO2,AR-20,PL-4,2018-04-16,5323851.8,7.0
breakdown,CO2,AR-20,PL-4,2018-06-11,11128881.33,48.5
breakdown,CO2,AR-20,PL-4,2018-08-06,1321273.74,1.0
breakdown,CO2,AR-20,PL-4,2018-09-03,104652.06,8.0
breakdown,CO2,AR-20,PL-4,2018-10-08,8998045.69,28.0
breakdown,CO2,AR-20,PL-4,2018-11-19,180701.06,2.0
breakdown,CO2,AR-20,PL-5,2017-01-09,331805.55000000005,168.0
breakdown,CO2,AR-20,PL-5,2017-02-13,13802.03,4.0
breakdown,CO2,AR-20,PL-5,2017-04-10,6872398.4,12.6
breakdown,CO2,AR-20,PL-5,2017-05-08,2246445.35,13.0
breakdown,CO2,AR-20,PL-5,2017-07-03,1040376.98,71.5
breakdown,CO2,AR-20,PL-5,2017-10-09,18000.0,20.0
breakdown,CO2,AR-20,PL-5,2017-11-13,33000.0,8.5
breakdown,CO2,AR-20,PL-5,2017-12-11,2083000.0,15.899999999999999
breakdown,CO2,AR-20,PL-5,2017-12-18,91373.95,9.0
breakdown,CO2,AR-20,PL-5,2017-12-25,111000.0,12.5
breakdown,CO2,AR-20,PL-5,2018-01-22,369608.92,46.0
breakdown,CO2,AR-20,PL-5,2018-01-29,708896.1599999999,49.4
breakdown,CO2,AR-20,PL-5,2018-02-12,306562.0,29.0
breakdown,CO2,AR-20,PL-5,2018-03-12,134583.5,67.4
breakdown,CO2,AR-20,PL-5,2018-03-26,985400.0,42.1
breakdown,CO2,AR-20,PL-5,2018-04-16,574152.0,32.5
breakdown,CO2,AR-20,PL-5,2018-04-23,1800271.69,9.0
breakdown,CO2,AR-20,PL-5,2018-04-30,956644.55,24.5
breakdown,CO2,AR-20,PL-5,2018-05-07,89602.0,58.8
breakdown,CO2,AR-20,PL-5,2018-05-14,1359708.56,80.0
breakdown,CO2,AR-20,PL-5,2018-06-04,3318450.08,33.4
breakdown,CO2,AR-20,PL-5,2018-06-11,1380000.0,19.5
breakdown,CO2,AR-20,PL-5,2018-07-30,628610.08,42.7
breakdown,CO2,AR-20,PL-5,2018-08-27,618030.0,89.0
breakdown,CO2,AR-20,PL-5,2018-09-03,713596.6,55.0
breakdown,CO2,AR-20,PL-5,2018-11-12,3300.0,45.0
breakdown,CO2,AR-20,PL-5,2018-12-10,103042.0,4.0
breakdown,CO2,AR-20,PL-5,2018-12-17,950423.32,158.0
breakdown,CO2,AR-20,PL-5,2018-12-24,653038.6,80.0
breakdown,CO2,AR-20,PL-5,2018-12-31,618030.0,133.25
breakdown,CO2,AR-20,PL-6,2017-02-13,6012183.52,5.5
breakdown,CO2,AR-20,PL-6,2017-02-27,1800000.0,10.7
breakdown,CO2,AR-20,PL-6,2017-03-27,2224153.54,9.4
breakdown,CO2,AR-20,PL-6,2017-04-10,289000.0,21.0
breakdown,CO2,AR-20,PL-6,2017-04-17,5032815.7,31.2
breakdown,CO2,AR-20,PL-6,2017-05-15,1765909.41,55.7
breakdown,CO2,AR-20,PL-6,2017-06-05,4371464.62,8.0
breakdown,CO2,AR-20,PL-6,2017-06-12,217333.33,8.7
breakdown,CO2,AR-20,PL-6,2017-08-07,1324419.07,18.0
breakdown,CO2,AR-20,PL-6,2017-08-14,12985334.89,11.0
breakdown,CO2,AR-20,PL-6,2017-09-11,7900414.77,74.5
breakdown,CO2,AR-20,PL-6,2017-10-02,527484.46,6.0
breakdown,CO2,AR-20,PL-6,2017-12-25,136129.59,6.0
breakdown,CO2,AR-20,PL-6,2018-02-12,4525217.28,16.0
breakdown,CO2,AR-20,PL-6,2018-02-26,432958.49,1.2
breakdown,CO2,AR-20,PL-6,2018-03-05,209636.51,3.0
breakdown,CO2,AR-20,PL-6,2018-03-19,3184400.0,13.0
breakdown,CO2,AR-20,PL-6,2018-03-26,1667855.47,29.3
breakdown,CO2,AR-20,PL-6,2018-04-09,622581.0,13.600000000000001
breakdown,CO2,AR-20,PL-6,2018-04-16,122940.02,11.3
breakdown,CO2,AR-20,PL-6,2018-04-23,29976.0,5.0
breakdown,CO2,AR-20,PL-6,2018-04-30,28100407.470000003,99.3
breakdown,CO2,AR-20,PL-6,2018-05-21,770184.63,6.9
breakdown,CO2,AR-20,PL-6,2018-06-25,1348307.99,40.5
breakdown,CO2,AR-20,PL-6,2018-07-02,148981.21,8.2
breakdown,CO2,AR-20,PL-6,2018-07-23,13490.51,10.5
breakdown,CO2,AR-20,PL-6,2018-08-13,1618742.63,20.5
breakdown,CO2,AR-20,PL-6,2018-08-20,174000.0,1.7
breakdown,CO2,AR-20,PL-6,2018-09-24,304339.0,8.5
breakdown,CO2,AR-20,PL-6,2018-11-12,679381.0,14.0
breakdown,CO2,AR-20,PL-6,2018-11-19,387522.9,4.5
breakdown,CO2,AR-20,PL-6,2018-11-26,489000.0,6.0
breakdown,CO2,AR-21,PL-6,2017-01-16,13322309.629999999,9.7
breakdown,CO2,AR-21,PL-6,2017-01-23,952000.0,6.0
breakdown,CO2,AR-21,PL-6,2017-02-13,2587211.0,18.0
breakdown,CO2,AR-21,PL-6,2017-02-20,5573326.44,16.0
breakdown,CO2,AR-21,PL-6,2017-02-27,1600037.8900000001,22.2
breakdown,CO2,AR-21,PL-6,2017-05-08,65000.0,1.0
breakdown,CO2,AR-21,PL-6,2017-05-22,2745000.0,3.2
breakdown,CO2,AR-21,PL-6,2017-07-31,2782000.0,4.0
breakdown,CO2,AR-21,PL-6,2017-09-25,1922907.9000000001,10.0
breakdown,CO2,AR-21,PL-6,2017-10-09,83870.27,18.2
breakdown,CO2,AR-21,PL-6,2017-10-16,65000.0,1.5
breakdown,CO2,AR-21,PL-6,2017-12-11,328205.75,9.0
breakdown,CO2,AR-21,PL-6,2018-02-19,15698.0,4.0
breakdown,CO2,AR-21,PL-6,2018-02-26,51087.5,7.2
breakdown,CO2,AR-21,PL-6,2018-04-09,6193943.16,16.7
breakdown,CO2,AR-21,PL-6,2018-04-23,691465.68,8.100000000000001
breakdown,CO2,AR-21,PL-6,2018-05-07,22763.96,3.0
breakdown,CO2,AR-21,PL-6,2018-06-04,611898.29,5.0
breakdown,CO2,AR-21,PL-6,2018-06-25,2159817.26,6.2
breakdown,CO2,AR-21,PL-6,2018-07-02,800644.6,16.0
breakdown,CO2,AR-21,PL-6,2018-07-23,1234015.25,49.6
breakdown,CO2,AR-21,PL-6,2018-08-13,1937495.65,7.0
breakdown,CO2,AR-21,PL-6,2018-08-20,1998500.0,11.8
breakdown,CO2,AR-21,PL-6,2018-10-01,3669680.0,4.699999999999999
breakdown,CO2,AR-21,PL-6,2018-10-08,4466899.4,44.7
breakdown,CO2,AR-21,PL-6,2018-11-05,14632.89,47.0
breakdown,CO2,AR-21,PL-6,2018-11-12,6068.61,8.0
breakdown,CO2,AR-21,PL-6,2018-11-19,605751.61,11.0
breakdown,CO2,AR-21,PL-6,2018-11-26,418392.0,6.0
breakdown,CO2,AR-21,PL-6,2018-12-03,3534710.95,6.6
breakdown,CO2,AR-21,PL-6,2018-12-10,231796.0,1.0
breakdown,CO2,AR-22,PL-1,2017-01-02,19609726.830000002,69.5
breakdown,CO2,AR-22,PL-1,2017-01-23,121483.0,1.0
breakdown,CO2,AR-22,PL-1,2017-02-13,288301.06,15.0
breakdown,CO2,AR-22,PL-1,2017-02-20,788313.5700000001,19.0
breakdown,CO2,AR-22,PL-1,2017-04-03,101969.9,24.5
breakdown,CO2,AR-22,PL-1,2017-05-08,153713.0,65.5
breakdown,CO2,AR-22,PL-1,2017-05-15,657957.49,33.7
breakdown,CO2,AR-22,PL-1,2017-07-24,13486577.76,8.9
breakdown,CO2,AR-22,PL-1,2017-07-31,1972585.33,41.0
breakdown,CO2,AR-22,PL-1,2017-08-21,1278652.9,0.5
breakdown,CO2,AR-22,PL-1,2017-09-11,707998.83,5.0
breakdown,CO2,AR-22,PL-1,2017-09-25,544034.6,43.7
breakdown,CO2,AR-22,PL-1,2017-11-06,176151.55,17.5
breakdown,CO2,AR-22,PL-1,2017-11-27,110000.0,1.5
breakdown,CO2,AR-22,PL-1,2017-12-11,118213.0,9.7
breakdown,CO2,AR-22,PL-1,2018-01-08,491338.72,3.5
breakdown,CO2,AR-22,PL-1,2018-02-12,838069.36,27.099999999999998
breakdown,CO2,AR-22,PL-1,2018-03-12,187476.56,33.8
breakdown,CO2,AR-22,PL-1,2018-05-07,886502.87,23.1
breakdown,CO2,AR-22,PL-1,2018-05-14,337280.0,32.5
breakdown,CO2,AR-22,PL-1,2018-06-04,610270.0,17.9
breakdown,CO2,AR-22,PL-1,2018-06-25,269120.08,30.5
breakdown,CO2,AR-22,PL-1,2018-07-02,9505875.43,45.2
breakdown,CO2,AR-22,PL-1,2018-07-23,386738.14,4.0
breakdown,CO2,AR-22,PL-1,2018-08-06,3775453.8,16.099999999999998
breakdown,CO2,AR-22,PL-1,2018-08-13,696658.24,31.5
breakdown,CO2,AR-22,PL-1,2018-09-03,2904871.0999999996,26.5
breakdown,CO2,AR-22,PL-1,2018-09-10,4980587.96,1.0
breakdown,CO2,AR-22,PL-1,2018-09-24,2071037.55,4.7
breakdown,CO2,AR-22,PL-1,2018-10-01,1345884.06,52.30000000000001
breakdown,CO2,AR-22,PL-1,2018-10-08,1214154.87,1.0
breakdown,CO2,AR-22,PL-1,2018-11-05,1038937.62,77.6
breakdown,CO2,AR-22,PL-1,2018-11-12,8826810.07,20.5
breakdown,CO2,AR-22,PL-1,2018-11-19,268509.02,27.099999999999994
breakdown,CO2,AR-22,PL-1,2018-12-03,2983669.5,65.90000000000002
breakdown,CO2,AR-22,PL-1,2018-12-17,426272.97,21.7
breakdown,CO2,AR-23,PL-1,2017-01-02,689777.49,123.5
breakdown,CO2,AR-23,PL-1,2017-01-16,26366878.27,5.5
breakdown,CO2,AR-23,PL-1,2017-02-06,398960.0,6.5
breakdown,CO2,AR-23,PL-1,2017-07-31,226503.99,1.0
breakdown,CO2,AR-23,PL-1,2017-12-11,161706.04,2.0
breakdown,CO2,AR-23,PL-1,2018-02-12,1043276.0,26.799999999999997
breakdown,CO2,AR-23,PL-1,2018-05-07,122649.25,8.4
breakdown,CO2,AR-23,PL-1,2018-05-14,975966.41,2.0
breakdown,CO2,AR-23,PL-1,2018-06-04,12262.15,16.0
breakdown,CO2,AR-23,PL-1,2018-08-13,1000492.99,44.900000000000006
breakdown,CO2,AR-23,PL-1,2018-09-03,479100.25,13.2
breakdown,CO2,AR-23,PL-1,2018-10-01,1264523.06,20.7
breakdown,CO2,AR-23,PL-1,2018-11-05,637250.64,6.0
breakdown,CO2,AR-23,PL-1,2018-12-03,1571523.9700000002,34.5
breakdown,CO2,AR-23,PL-1,2018-12-31,617016.05,4.7
breakdown,CO2,AR-24,PL-5,2017-03-06,43200.0,11.0
breakdown,CO2,AR-24,PL-5,2017-04-24,7840.0,1.0
breakdown,CO2,AR-24,PL-5,2017-05-01,15662.64,22.6
breakdown,CO2,AR-24,PL-5,2017-05-08,1323754.3,78.5
breakdown,CO2,AR-24,PL-5,2017-05-22,1296049.7800000003,43.0
breakdown,CO2,AR-24,PL-5,2017-06-12,518000.0,1.5
breakdown,CO2,AR-24,PL-5,2017-06-19,140110.06,7.1
breakdown,CO2,AR-24,PL-5,2017-07-03,790000.0,15.0
breakdown,CO2,AR-24,PL-5,2017-08-28,901329.85,46.0
breakdown,CO2,AR-24,PL-5,2017-10-16,340000.0,5.0
breakdown,CO2,AR-24,PL-5,2018-02-05,83950.0,3.5
breakdown,CO2,AR-24,PL-5,2018-02-12,510155.82,5.0
breakdown,CO2,AR-24,PL-5,2018-04-23,5429935.15,53.0
breakdown,CO2,AR-24,PL-5,2018-04-30,10802086.81,15.5
breakdown,CO2,AR-24,PL-5,2018-07-02,1746237.6,3.0
breakdown,CO2,AR-24,PL-5,2018-07-30,2305330.0,21.0
breakdown,CO2,AR-24,PL-5,2018-08-13,11222562.200000001,46.5
breakdown,CO2,AR-24,PL-5,2018-08-27,2669154.82,70.5
breakdown,CO2,AR-24,PL-5,2018-09-24,4869909.87,37.0
breakdown,CO2,AR-24,PL-5,2018-10-01,6681846.51,3.0
breakdown,CO2,AR-24,PL-5,2018-10-08,8046000.0,5.0
breakdown,CO2,AR-24,PL-5,2018-10-29,3280000.0,35.0
breakdown,CO2,AR-24,PL-5,2018-12-10,1029978.47,52.0
breakdown,CO2,AR-24,PL-5,2018-12-17,70314.0,2.0
breakdown,CO2,AR-28,PL-1,2017-05-15,1705866.6,12.5
breakdown,CO2,AR-28,PL-1,2018-05-07,118213.0,7.4
breakdown,CO2,AR-28,PL-1,2018-06-04,3189000.0,5.0
breakdown,CO2,AR-28,PL-1,2018-07-02,3529271.0300000003,4.0
breakdown,CO2,AR-28,PL-1,2018-08-06,2182495.11,12.0
breakdown,CO2,AR-28,PL-1,2018-08-13,796802.03,6.7
breakdown,CO2,AR-28,PL-1,2018-09-03,3153890.46,19.0
breakdown,CO2,AR-28,PL-1,2018-10-01,164786.59,4.5
breakdown,CO2,AR-28,PL-1,2018-11-05,878733.04,5.4
breakdown,CO2,AR-28,PL-1,2018-11-19,1745053.47,7.7
breakdown,CO2,AR-28,PL-1,2018-12-03,76056.55,8.0
breakdown,CO2,AR-30,PL-4,2017-01-16,47355.8,4.0
breakdown,CO2,AR-30,PL-4,2017-01-30,759336.89,2.0
breakdown,CO2,AR-30,PL-4,2017-02-27,2316223.0,15.6
breakdown,CO2,AR-30,PL-4,2017-04-17,142940.77,3.0
breakdown,CO2,AR-30,PL-4,2017-05-22,1760.0,0.2
breakdown,CO2,AR-30,PL-4,2017-06-12,1546841.22,5.5
breakdown,CO2,AR-30,PL-4,2017-07-31,470937.0,4.0
breakdown,CO2,AR-30,PL-4,2017-09-11,25779.94,13.0
breakdown,CO2,AR-30,PL-4,2017-09-25,6788453.82,24.0
breakdown,CO2,AR-30,PL-4,2017-10-30,2988286.13,3.0
breakdown,CO2,AR-30,PL-4,2017-11-20,4865096.43,2.0
breakdown,CO2,AR-30,PL-4,2017-12-18,669296.08,4.0
breakdown,CO2,AR-30,PL-4,2017-12-25,2662194.3,30.0
breakdown,CO2,AR-30,PL-4,2018-01-01,13430699.209999999,9.2
breakdown,CO2,AR-30,PL-4,2018-01-22,1263938.31,2.0
breakdown,CO2,AR-30,PL-4,2018-02-19,35600.0,34.0
breakdown,CO2,AR-30,PL-4,2018-06-11,3909918.87,16.0
breakdown,CO2,AR-30,PL-4,2018-08-06,7531763.93,4.0
breakdown,CO2,AR-30,PL-4,2018-09-03,10286476.51,4.25
breakdown,CO2,AR-30,PL-4,2018-10-01,1401554.17,16.0
breakdown,CO2,AR-30,PL-4,2018-11-19,27849847.27,3.0
breakdown,CO2,AR-30,PL-4,2018-12-17,9115.38,2.0
breakdown,CO2,AR-30,PL-5,2017-01-09,835473.07,15.25
breakdown,CO2,AR-30,PL-5,2017-01-16,1124252.26,4.0
breakdown,CO2,AR-30,PL-5,2017-01-23,1252939.08,3.0
breakdown,CO2,AR-30,PL-5,2017-03-13,562126.13,9.0
breakdown,CO2,AR-30,PL-5,2017-03-27,32433.06,6.5
